Z,N,A,symbol,parity,is_magic_Z,is_magic_N,is_magic_any,B_obs_MeV,sigma_B_obs_MeV,B_over_A_obs_MeV,r_rms_fm,sigma_r_rms_fm,R_model_fm,sigma_R_model_fm,radius_source,L_fm,R_ref_fm,J_ref_MeV,J_E_MeV,sigma_J_E_from_R_model_MeV,C_required,C_collective,B_pred_collective_MeV,sigma_B_pred_collective_from_R_MeV,ratio_collective,Delta_B_collective_MeV,C_pn_only,B_pred_pn_only_MeV,sigma_B_pred_pn_only_from_R_MeV,ratio_pn_only,Delta_B_pn_only_MeV,C_pairwise_all,B_pred_pairwise_all_MeV,sigma_B_pred_pairwise_all_from_R_MeV,ratio_pairwise_all,Delta_B_pairwise_all_MeV,log10_ratio_collective,z_robust_log10_ratio_collective,is_outlier_robust_abs_z_gt3,r0_from_R_model_fm,d_spacing_fm,J_E_local_spacing_MeV,B_pred_local_spacing_MeV,ratio_local_spacing,Delta_B_local_spacing_MeV,nu_base_from_C_collective,nu_sat_frozen,nu_eff_saturated,C_eff_saturated,B_pred_local_spacing_sat_MeV,ratio_local_spacing_sat,Delta_B_local_spacing_sat_MeV,B_pred_pmodel_local_sat_MeV,B_pred_yukawa_proxy_MeV,B_pred_semf_ref_MeV,ratio_pmodel_local_sat,ratio_yukawa_proxy,ratio_semf_ref,Delta_B_P_minus_Yukawa_MeV,Delta_B_P_minus_SEMF_MeV,Delta_Bfrac_P_minus_Yukawa,Delta_Bfrac_P_minus_SEMF
91,131,222,Pa,oo,False,False,False,1698.5746806,0.0866022,7.6512373,nan,nan,7.4286426924267905,0.23710010253093886,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12319471639261532,0.02066001563189986,6893.861726937738,221,54.45206464553598,9.131726909299738,0.03205750401642716,-1644.122615954464,11921,2937.2084282327346,492.5760926957564,1.7292194813566883,1238.6337476327346,24531,6044.1791756544935,1013.6216869322709,3.5583829458234146,4345.604495054494,-1.4940702946484705,-0.8773604859653754,False,1.226851,1.977674,5.821216,2572.977539,1.514786,874.402858,1.990991,1.500000,1.500000,166.500000,1938.464978,1.141230,239.890298,1938.464383,54.452065,1710.634793,1.141230,0.032058,1.007100,1884.012318,227.829590,1.109172,0.134130
92,130,222,U,ee,False,False,False,1695.5838522,0.0519924,7.637765099999999,nan,nan,7.4286426924267905,0.23710010253093886,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12319471639261532,0.02066001563189986,6881.723104082889,221,54.45206464553598,9.131726909299738,0.03211405002169906,-1641.131787554464,11960,2946.8176161113583,494.18757391504465,1.7379368247037135,1251.2337639113584,24531,6044.1791756544935,1013.6216869322709,3.564659552408595,4348.595323454494,-1.4933049204951605,-0.8751280893165173,False,1.226851,1.977674,5.821216,2572.977539,1.517458,877.393686,1.990991,1.500000,1.500000,166.500000,1938.464978,1.143243,242.881126,1938.464370,54.452065,1707.418626,1.143243,0.032114,1.006980,1884.012305,231.045744,1.111129,0.136263
93,129,222,Np,oo,False,False,False,1687.7996885999999,0.038050799999999996,7.6027013,nan,nan,7.4286426924267905,0.23710010253093886,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12319471639261532,0.02066001563189986,6850.130176123251,221,54.45206464553598,9.131726909299738,0.032262160618540585,-1633.3476239544639,11997,2955.934025124412,495.7164150718052,1.751353578916884,1268.1343365244122,24531,6044.1791756544935,1013.6216869322709,3.581099828658005,4356.379487054493,-1.4913065509802816,-0.8692993669995921,False,1.226851,1.977674,5.821216,2572.977539,1.524457,885.177850,1.990991,1.500000,1.500000,166.500000,1938.464978,1.148516,250.665290,1938.464947,54.452065,1700.112151,1.148516,0.032262,1.007295,1884.012883,238.352797,1.116254,0.141221
94,128,222,Pu,ee,False,False,False,1683.204,0.222,7.582,nan,nan,7.4286426924267905,0.23710010253093886,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12319471639261532,0.02066001563189986,6831.478042596056,221,54.45206464553598,9.131726909299738,0.03235024669947076,-1628.751935354464,12032,2964.5576552718953,497.1626161660382,1.7612586800363446,1281.3536552718954,24531,6044.1791756544935,1013.6216869322709,3.590877383641254,4360.975175654494,-1.4901224031000624,-0.8658455166858318,False,1.226851,1.977674,5.821216,2572.977539,1.528619,889.773539,1.990991,1.500000,1.500000,166.500000,1938.464978,1.151652,255.260978,1938.465253,54.452065,1694.718185,1.151652,0.032350,1.006841,1884.013188,243.747068,1.119302,0.144811
83,140,223,Bi,oe,False,False,False,1702.828,0.446,7.636,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6965.78203707138,222,54.26925706089621,9.114714491605799,0.03187007558067885,-1648.5587429391037,11620,2840.580031746009,477.08550627233956,1.6681544065202174,1137.752031746009,24753,6051.022162289928,1016.2906658140465,3.5535134272456927,4348.1941622899285,-1.496616906584854,-0.8847882883390753,False,1.226851,1.977674,5.821216,2584.619971,1.517840,881.791971,1.991031,1.500000,1.500000,167.250000,1947.196802,1.143508,244.368802,1947.197441,54.269257,1714.399667,1.143508,0.031870,1.006796,1892.928184,232.797773,1.111638,0.136712
84,139,223,Po,eo,False,False,False,1707.065,0.223,7.655,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6983.11439153764,222,54.26925706089621,9.114714491605799,0.03179097284573007,-1652.7957429391038,11676,2854.2695740676763,479.3847135314834,1.6720333285889384,1147.2045740676763,24753,6051.022162289928,1016.2906658140465,3.5446934722989036,4343.9571622899275,-1.4976961818975048,-0.8879362527441143,False,1.226851,1.977674,5.821216,2584.619971,1.514072,877.554971,1.991031,1.500000,1.500000,167.250000,1947.196802,1.140669,240.131802,1947.196126,54.269257,1718.742962,1.140669,0.031791,1.006841,1892.926869,228.453164,1.108878,0.133828
85,138,223,At,oe,False,False,False,1709.9764211,0.0139821,7.6680557,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6995.024182074752,222,54.26925706089621,9.114714491605799,0.03173684525192791,-1655.7071640391036,11730,2867.47020416357,481.60180624565777,1.6769062829059207,1157.4937830635702,24753,6051.022162289928,1016.2906658140465,3.538658245589962,4341.045741189928,-1.4984362457529723,-0.890094825859945,False,1.226851,1.977674,5.821216,2584.619971,1.511495,874.643550,1.991031,1.500000,1.500000,167.250000,1947.196802,1.138728,237.220381,1947.198030,54.269257,1722.001539,1.138728,0.031737,1.007032,1892.928773,225.196491,1.106991,0.131696
86,137,223,Rn,eo,False,False,False,1712.232356,0.0078273,7.678172,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,7004.252566153016,222,54.26925706089621,9.114714491605799,0.03169503068361372,-1657.9630989391037,11782,2880.18192203369,483.7367844148627,1.6821209527672834,1167.9495660336902,24753,6051.022162289928,1016.2906658140465,3.53399592122293,4338.789806289928,-1.499008823456048,-0.8917648855817543,False,1.226851,1.977674,5.821216,2584.619971,1.509503,872.387615,1.991031,1.500000,1.500000,167.250000,1947.196802,1.137227,234.964446,1947.196866,54.269257,1724.175399,1.137227,0.031695,1.006975,1892.927608,223.021467,1.105532,0.130252
87,136,223,Fr,oe,False,False,False,1713.4574065,0.0019401,7.6836655,5.6951,0.0178,7.352342484995287,0.02297970118749734,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.13002590419231647,0.002113396975371593,6588.907868564747,222,57.73150146138851,0.9383482570649873,0.03369298894876761,-1655.7259050386115,11832,3076.932996806977,50.01142602519337,1.7957452488370198,1363.475590306977,24753,6437.062412944819,104.62583066274608,3.7567682677875887,4723.605006444819,-1.4724604604828926,-0.8143302396930329,False,1.212432,1.954431,5.917707,2627.462115,1.533427,914.004709,1.991031,1.500000,1.500000,167.250000,1979.473147,1.155251,266.015741,1979.473382,57.731501,1725.264540,1.155251,0.033693,1.006891,1921.741881,254.208843,1.121558,0.148360
88,135,223,Ra,eo,False,False,False,1713.8241523,0.0020962,7.6853101,5.6973,0.0253,7.355182672782505,0.03266215955301588,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.12976496001502788,0.002997844866973395,6603.570609899331,222,57.61564224667238,1.3310431209361873,0.0336181761526412,-1656.2085100533275,11880,3083.2154499570624,71.22879403928786,1.7990267238440427,1369.3912976570625,24753,6424.14411050397,148.41130798438488,3.7484266410194937,4710.319958203971,-1.4734258515250265,-0.8171460334038304,False,1.212901,1.955186,5.914548,2626.059402,1.532281,912.235249,1.991031,1.500000,1.500000,167.250000,1978.416374,1.154387,264.592222,1978.416322,57.615642,1725.268963,1.154387,0.033618,1.006678,1920.800679,253.147359,1.120769,0.147709
89,134,223,Ac,oe,False,False,False,1712.4499817,0.0069575999999999995,7.6791479,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,7005.142810612155,222,54.26925706089621,9.114714491605799,0.031691002739257526,-1658.1807246391038,11926,2915.3836022894066,489.64903165266105,1.7024635075152492,1202.9336205894065,24753,6051.022162289928,1016.2906658140465,3.533546805427215,4338.572180589928,-1.4990640190224904,-0.8919258766434791,False,1.226851,1.977674,5.821216,2584.619971,1.509311,872.169989,1.991031,1.500000,1.500000,167.250000,1947.196802,1.137082,234.746821,1947.196050,54.269257,1724.188668,1.137082,0.031691,1.006855,1892.926793,223.007382,1.105391,0.130227
90,133,223,Th,eo,False,False,False,1710.1072998,0.0079388,7.6686426,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6995.559569381923,222,54.26925706089621,9.114714491605799,0.03173441635343179,-1655.8380427391037,11970,2926.139671256431,491.45555164198834,1.7110854222999037,1216.032371456431,24753,6051.022162289928,1016.2906658140465,3.5383874234076456,4340.914862489928,-1.4984694846452773,-0.8901917750337218,False,1.226851,1.977674,5.821216,2584.619971,1.511379,874.512671,1.991031,1.500000,1.500000,167.250000,1947.196802,1.138640,237.089503,1947.196576,54.269257,1722.023655,1.138640,0.031734,1.006968,1892.927319,225.172920,1.106906,0.131672
91,132,223,Pa,oe,False,False,False,1706.3727411,0.0756416,7.6518957,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6980.282558486608,222,54.26925706089621,9.114714491605799,0.03180387013561407,-1652.1034840391037,12012,2936.4068279976814,493.1799570863462,1.720847243554037,1230.0340868976814,24753,6051.022162289928,1016.2906658140465,3.5461315201209693,4344.649421189928,-1.4975200285604626,-0.8874224594345318,False,1.226851,1.977674,5.821216,2584.619971,1.514687,878.247230,1.991031,1.500000,1.500000,167.250000,1947.196802,1.141132,240.824061,1947.196539,54.269257,1718.773925,1.141132,0.031804,1.007268,1892.927282,228.422614,1.109328,0.133864
92,131,223,U,eo,False,False,False,1701.8827253,0.059050399999999996,7.631761099999999,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6961.915188789958,222,54.26925706089621,9.114714491605799,0.0318877771388918,-1647.6134682391037,12052,2946.1850725131585,494.82224798573463,1.731132838188847,1244.3023472131586,24753,6051.022162289928,1016.2906658140465,3.555487150986436,4349.139436989928,-1.4963757538821645,-0.8840849088441981,False,1.226851,1.977674,5.821216,2584.619971,1.518683,882.737246,1.991031,1.500000,1.500000,167.250000,1947.196802,1.144143,245.314077,1947.197207,54.269257,1714.439476,1.144143,0.031888,1.007378,1892.927950,232.757731,1.112255,0.136765
93,130,223,Np,oe,False,False,False,1696.4870842,0.08286679999999999,7.6075654,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6939.843165160522,222,54.26925706089621,9.114714491605799,0.03198919553607304,-1642.2178271391037,12090,2955.4744048028615,496.38242434015365,1.7421142974374915,1258.9873206028615,24753,6051.022162289928,1016.2906658140465,3.5667953022721446,4354.535078089928,-1.4949966814112778,-0.880062514373173,False,1.226851,1.977674,5.821216,2584.619971,1.523513,888.132887,1.991031,1.500000,1.500000,167.250000,1947.196802,1.147782,250.709718,1947.197338,54.269257,1709.020309,1.147782,0.031989,1.007388,1892.928081,238.177029,1.115793,0.140394
94,129,223,Pu,eo,False,False,False,1690.34,0.223,7.58,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6914.697202855036,222,54.26925706089621,9.114714491605799,0.03210552732639363,-1636.0707429391036,12126,2964.2748248667904,497.8604861496032,1.7536559655849062,1273.9348248667904,24753,6051.022162289928,1016.2906658140465,3.5797662968928905,4360.682162289928,-1.4934201924952784,-0.875464307655819,False,1.226851,1.977674,5.821216,2584.619971,1.529053,894.279971,1.991031,1.500000,1.500000,167.250000,1947.196802,1.151955,256.856802,1947.195615,54.269257,1702.516424,1.151955,0.032106,1.007204,1892.926358,244.679190,1.119849,0.144751
95,128,223,Am,oe,False,False,False,1682.981,0.223,7.547,nan,nan,7.439780104444706,0.2374555754808048,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12222805644345994,0.020528636242355403,6884.593639834692,222,54.26925706089621,9.114714491605799,0.032245911903281264,-1628.7117429391037,12160,2972.5863327049456,499.2564334140834,1.7662625619094603,1289.6053327049456,24753,6051.022162289928,1016.2906658140465,3.5954191772158617,4368.041162289928,-1.4915253368546229,-0.8699375082937351,False,1.226851,1.977674,5.821216,2584.619971,1.535739,901.638971,1.991031,1.500000,1.500000,167.250000,1947.196802,1.156993,264.215802,1947.197236,54.269257,1694.927822,1.156993,0.032246,1.007099,1892.927979,252.269414,1.124747,0.149894
83,141,224,Bi,oo,False,False,False,1705.984,0.448,7.616,nan,nan,7.450884270332975,0.2378099873134419,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12127183318340438,0.020398435246832127,7033.719022866464,223,54.08723759979836,9.09770212008713,0.03170442255015191,-1651.8967624002016,11703,2838.488527490763,477.44577538735274,1.663842408540035,1132.504527490763,24976,6057.770611177416,1018.9426374497584,3.550895325617014,4351.7866111774165,-1.4988801524459965,-0.8913895858275076,False,1.226851,1.977674,5.821216,2596.262403,1.521856,890.278403,1.991071,1.500000,1.500000,168.000000,1955.928626,1.146510,249.944626,1955.927716,54.087238,1718.010609,1.146510,0.031704,1.007050,1901.840478,237.917107,1.114806,0.139460
84,140,224,Po,ee,False,False,False,1712.256,0.224,7.644,nan,nan,7.450884270332975,0.2378099873134419,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12127183318340438,0.020398435246832127,7059.578283979945,223,54.08723759979836,9.09770212008713,0.03158828913421729,-1658.1687624002018,11760,2852.313516473671,479.7711970054916,1.6658218843874226,1140.0575164736708,24976,6057.770611177416,1018.9426374497584,3.537888383032336,4345.514611177416,-1.5004738954525538,-0.8960381182238434,False,1.226851,1.977674,5.821216,2596.262403,1.516282,884.006403,1.991071,1.500000,1.500000,168.000000,1955.928626,1.142311,243.672626,1955.928864,54.087238,1724.193836,1.142311,0.031588,1.006972,1901.841626,231.735027,1.110723,0.135339
85,139,224,At,oo,False,False,False,1713.7647295999998,0.0223552,7.650735399999999,nan,nan,7.450884270332975,0.2378099873134419,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12127183318340438,0.020398435246832127,7065.798729240791,223,54.08723759979836,9.09770212008713,0.03156048007384453,-1659.6774920002015,11815,2865.6534181238458,482.01502488264316,1.6721393366478616,1151.888688523846,24976,6057.770611177416,1018.9426374497584,3.5347737682705875,4344.005881577416,-1.5008563992574253,-0.8971537819923123,False,1.226851,1.977674,5.821216,2596.262403,1.514947,882.497674,1.991071,1.500000,1.500000,168.000000,1955.928626,1.141305,242.163897,1955.928255,54.087238,1726.308511,1.141305,0.031560,1.007319,1901.841017,229.619744,1.109745,0.133986
86,138,224,Rn,ee,False,False,False,1718.2483136,0.0098112,7.6707514,nan,nan,7.450884270332975,0.2378099873134419,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12127183318340438,0.020398435246832127,7084.284406756771,223,54.08723759979836,9.09770212008713,0.031478126398667663,-1664.1610760002018,11868,2878.5082324412865,484.1772590188074,1.6752574174860442,1160.2599188412864,24976,6057.770611177416,1018.9426374497584,3.5255501566507785,4339.522297577416,-1.5019911250720357,-0.9004634810394436,False,1.226851,1.977674,5.821216,2596.262403,1.510994,878.014090,1.991071,1.500000,1.500000,168.000000,1955.928626,1.138327,237.680313,1955.928448,54.087238,1730.330593,1.138327,0.031478,1.007032,1901.841210,225.597855,1.106849,0.131295
87,137,224,Fr,oo,False,False,False,1718.162432,0.0111776,7.670368000000001,5.7061,0.0178,7.366543423931381,0.02297970118749734,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.12872640959905757,0.0020922754307073615,6673.698261885567,223,57.411978681179676,0.9331548420954833,0.0334147561440685,-1660.7504533188203,11919,3068.5801520223345,49.875661717202085,1.7859662712159303,1350.4177200223344,24976,6430.141612292124,104.51334231469411,3.7424526881356717,4711.979180292124,-1.4760617039454016,-0.8248341269783028,False,1.212964,1.955287,5.914123,2637.698905,1.535186,919.536473,1.991071,1.500000,1.500000,168.000000,1987.145363,1.156553,268.982931,1987.145915,57.411979,1730.284121,1.156553,0.033415,1.007055,1929.733937,256.861794,1.123138,0.149498
88,136,224,Ra,ee,False,False,False,1720.3028864,0.0018144,7.6799236,5.7046,0.0263,7.364606932258277,0.03395315400175169,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,0.1289028457482204,0.0030956328772554875,6672.866205607995,223,57.4906692037063,1.3806522632559475,0.033418922713089445,-1662.8122171962937,11968,3085.418515829403,74.09706854998736,1.7935321391491232,1365.115629429403,24976,6438.954950815105,154.6330534846661,3.742919343866018,4718.652064415105,-1.4760075540626612,-0.8246761859030222,False,1.212645,1.954773,5.916274,2638.658026,1.533833,918.355139,1.991071,1.500000,1.500000,168.000000,1987.867930,1.155533,267.565044,1987.866755,57.490669,1732.145057,1.155533,0.033419,1.006884,1930.376086,255.721698,1.122114,0.148649
89,135,224,Ac,oo,False,False,False,1718.1122112,0.0040992,7.6701438,nan,nan,7.450884270332975,0.2378099873134419,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,0.12127183318340438,0.020398435246832127,7083.723260790608,223,54.08723759979836,9.09770212008713,0.03148061997767981,-1664.0249736002017,12015,2914.1621513972073,490.174398981376,1.6961419239095197,1196.0499401972072,24976,6057.770611177416,1018.9426374497584,3.5258294375001387,4339.658399977416,-1.5019567232559876,-0.9003631399206219,False,1.226851,1.977674,5.821216,2596.262403,1.511113,878.150192,1.991071,1.500000,1.500000,168.000000,1955.928626,1.138417,237.816415,1955.928149,54.087238,1729.937440,1.138417,0.031481,1.006883,1901.840912,225.990709,1.106936,0.131534
