key,label,A,Z,N,in_domain,magic_any,A_bin,radii_used,R_sharp_fm,rho_fm3,B_over_A_obs_MeV,sigma_B_over_A_obs_MeV,sigma_set_MeV,B_over_A_pred_mean_MeV,B_over_A_residual_mean_MeV,C3_inf_eq19,C_surf_eq19_MeV_fm,x_eq19_fm5,C3_eff_eq19,E3_vol_eq19_MeV,E3_surf_equiv_eq19_MeV,B_over_A_pred_eq19_MeV,residual_eq19_MeV,sigma_total_eq19_MeV,sigma_final_eq19_MeV,z_final_eq19,pass_3sigma_eq19
Z86_N121,Rn-207,207,86,121,1,0,A>=200,published,7.1846423061,0.133249713019,7.7879987,2.29e-05,0,19.337264044,11.549265344,1551.70342727,195.655721197,1.30650487222,1807.32858029,27.5512485095,4.53874883075,19.337264044,11.549265344,0.595477808454,0.595477808454,19.3949550765,0
Z87_N120,Fr-207,207,87,120,1,0,A>=200,published,7.19342106836,0.132762459228,7.7562689,8.48e-05,0,19.2722453698,11.5159764698,1551.70342727,195.655721197,1.31450635517,1808.89411621,27.350123788,4.53320979772,19.2722453698,11.5159764698,0.591257595669,0.591257595669,19.4770884199,0
Z81_N127,Tl-208,208,81,127,1,0,A>=200,published,7.09349809802,0.13912121305,7.8471835,8.9e-06,0,19.7325774305,11.8853939305,1551.70342727,195.655721197,1.21395218577,1789.22011767,30.0327728209,4.59706711916,19.7325774305,11.8853939305,0.644291656366,0.644291656366,18.4472262105,0
Z82_N126,Pb-208,208,82,126,1,1,A>=200,published,7.10201866139,0.138621086434,7.867453,5.5e-06,0,19.7019811526,11.8345281526,1551.70342727,195.655721197,1.22126059354,1790.65004946,29.8172314137,4.59155184195,19.7019811526,11.8345281526,0.639622645013,0.639622645013,18.5023595473,0
Z83_N125,Bi-208,208,83,125,1,0,A>=200,published,7.11944708644,0.137605542207,7.8498534,1.11e-05,0,19.64256654,11.79271314,1551.70342727,195.655721197,1.23631924933,1793.59636162,29.3819470124,4.58031171105,19.64256654,11.79271314,0.701384734748,0.701384734748,16.8134727714,0
Z84_N124,Po-208,208,84,124,1,0,A>=200,published,7.17586354385,0.134385437937,7.8393568,8e-06,0,19.4628870432,11.6235302432,1551.70342727,195.655721197,1.28608643097,1803.33359544,28.0229041435,4.5443014164,19.4628870432,11.6235302432,0.605028558779,0.605028558779,19.21153981,0
Z86_N122,Rn-208,208,86,122,1,0,A>=200,published,7.19406656558,0.133367917479,7.7942678,4.89e-05,0,19.351320679,11.557052879,1551.70342727,195.655721197,1.30248148396,1806.54138136,27.6001510529,4.53280304942,19.351320679,11.557052879,0.596410394244,0.596410394244,19.3776852157,0
Z87_N121,Fr-208,208,87,121,1,0,A>=200,published,7.19458296336,0.133339201727,7.7568985,5.6e-05,0,19.3146721843,11.5577736843,1551.70342727,195.655721197,1.30294901864,1806.63285719,27.5882670288,4.53247770333,19.3146721843,11.5577736843,0.596129616827,0.596129616827,19.3880212592,0
Z88_N120,Ra-208,208,88,120,1,0,A>=200,published,7.21020399619,0.132474432848,7.7320177,4.34e-05,0,19.2246820735,11.4926643735,1551.70342727,195.655721197,1.31715553007,1809.41244243,27.2315810604,4.52265801126,19.2246820735,11.4926643735,0.589188284298,0.589188284298,19.5059282063,0
Z82_N127,Pb-209,209,82,127,1,1,A>=200,published,7.11337941253,0.138621232478,7.8486488,8.4e-06,0,19.7011914939,11.8525426939,1551.70342727,195.655721197,1.21930755371,1790.26792605,29.8172942413,4.584218692,19.7011914939,11.8525426939,0.63962605885,0.63962605885,18.5304249724,0
Z83_N126,Bi-209,209,83,126,1,1,A>=200,published,7.12770945092,0.137786831224,7.8479869,6.5e-06,0,19.6517260246,11.8037391246,1551.70342727,195.655721197,1.23163872801,1792.68059085,29.4594167569,4.57500226276,19.6517260246,11.8037391246,0.70113060094,0.70113060094,16.8352930379,0
Z84_N125,Po-209,209,84,125,1,0,A>=200,published,7.18154391943,0.134711358075,7.8351882,8.5e-06,0,19.4832398848,11.6480516848,1551.70342727,195.655721197,1.27885851637,1801.9194126,28.1589948414,4.54070701677,19.4832398848,11.6480516848,0.607811054508,0.607811054508,19.1639352368,0
Z86_N123,Rn-209,209,86,123,1,0,A>=200,published,7.19639035559,0.13387933246,7.7921755,4.77e-05,0,19.3865416482,11.5943661482,1551.70342727,195.655721197,1.29213223279,1804.51649115,27.8122289507,4.53133935972,19.3865416482,11.5943661482,0.600749364362,0.600749364362,19.2998392275,0
Z87_N122,Fr-209,209,87,122,1,0,A>=200,published,7.2036199245,0.133476652077,7.7637485,5.5e-05,0,19.3309136309,11.5671651309,1551.70342727,195.655721197,1.29863573432,1805.78893844,27.6451740957,4.52679169751,19.3309136309,11.5671651309,0.59727884747,0.59727884747,19.3664402815,0
Z88_N121,Ra-209,209,88,121,1,0,A>=200,published,7.21059129452,0.133089881116,7.7330177,2.75e-05,0,19.2709162922,11.5378985922,1551.70342727,195.655721197,1.30493174248,1807.02078845,27.4851931706,4.52241508834,19.2709162922,11.5378985922,0.594304853662,0.594304853662,19.4141079634,0
Z82_N128,Pb-210,210,82,128,1,1,A>=200,published,7.12732215258,0.138468669048,7.8359656,6.9e-06,0,19.6933202559,11.8573546559,1551.70342727,195.655721197,1.21960536118,1790.32619378,29.7516978631,4.57525086816,19.6933202559,11.8573546559,0.638223980373,0.638223980373,18.5786730373,0
Z83_N127,Bi-210,210,83,127,1,0,A>=200,published,7.13919930151,0.137778726778,7.8325424,6.5e-06,0,19.651734988,11.819192588,1551.70342727,195.655721197,1.22980119105,1792.32106623,29.4559513282,4.56763923922,19.651734988,11.819192588,0.700380451048,0.700380451048,16.8753890408,0
Z84_N126,Po-210,210,84,126,1,1,A>=200,published,7.19135547724,0.134802645251,7.8343462,5.5e-06,0,19.4903689579,11.6560227579,1551.70342727,195.655721197,1.27538458521,1801.23971809,28.1971716682,4.53451188297,19.4903689579,11.6560227579,0.608576037155,0.608576037155,19.1529439975,0
Z86_N124,Rn-210,210,86,124,1,0,A>=200,published,7.20542731673,0.134014398174,7.7966653,2.17e-05,0,19.3998656292,11.6032003292,1551.70342727,195.655721197,1.28791169584,1803.69071895,27.8683746364,4.52565620786,19.3998656292,11.6032003292,0.601882966794,0.601882966794,19.2781669683,0
Z87_N123,Fr-210,210,87,123,1,0,A>=200,published,7.20607281395,0.133978387642,7.7631243,6.39e-05,0,19.3665871666,11.6034628666,1551.70342727,195.655721197,1.28848868618,1803.80361041,27.8533998248,4.52525081388,19.3665871666,11.6034628666,0.601543215237,0.601543215237,19.2894917151,0
Z88_N122,Ra-210,210,88,122,1,0,A>=200,published,7.218853659,0.133268028137,7.7413687,4.38e-05,0,19.2907021483,11.5493334483,1551.70342727,195.655721197,1.29995574616,1806.0472063,27.5588228452,4.51723894217,19.2907021483,11.5493334483,0.595691399314,0.595691399314,19.3881151576,0
Z82_N129,Pb-211,211,82,129,1,1,A>=200,published,7.13790830706,0.138509943385,7.8170079,1.07e-05,0,19.6931420243,11.8761341243,1551.70342727,195.655721197,1.21707090766,1789.83031345,29.769437105,4.56846536316,19.6931420243,11.8761341243,0.638606894401,0.638606894401,18.5969400399,0
Z84_N127,Po-211,211,84,127,1,0,A>=200,preliminary,7.20349082506,0.134761185839,7.8187842,6e-06,0,19.4898815279,11.6710973279,1551.70342727,195.655721197,1.27401955601,1800.97264232,28.179829896,4.52687282571,19.4898815279,11.6710973279,0.608672584925,0.608672584925,19.1746722573,0
Z86_N125,Rn-211,211,86,125,1,0,A>=200,published,7.21020399619,0.134385121783,7.7939412,3.23e-05,0,19.4252058108,11.6312646108,1551.70342727,195.655721197,1.2799671358,1802.13632033,28.0227722908,4.52265801126,19.4252058108,11.6312646108,0.604996614632,0.604996614632,19.2253383399,0
Z87_N124,Fr-211,211,87,124,1,0,A>=200,published,7.21433517843,0.134154393006,7.7683613,5.68e-05,0,19.3832159205,11.6148546205,1551.70342727,195.655721197,1.2836382111,1802.85458722,27.9266290661,4.52006817811,19.3832159205,11.6148546205,0.603030824562,0.603030824562,19.2607975371,0
Z88_N123,Ra-211,211,88,123,1,0,A>=200,published,7.22040285233,0.133816466742,7.7410887,2.35e-05,0,19.330374199,11.589285499,1551.70342727,195.655721197,1.2890453695,1803.91252869,27.7861155068,4.51626973357,19.330374199,11.589285499,0.600290296577,0.600290296577,19.3061349902,0
Z82_N130,Pb-212,212,82,130,1,1,A>=200,published,7.15159284822,0.138369033498,7.8043203,8.7e-06,0,19.6846422147,11.8803219147,1551.70342727,195.655721197,1.21721740406,1789.85897631,29.7088974186,4.55972362497,19.6846422147,11.8803219147,0.637314283257,0.637314283257,18.641229652,0
Z83_N129,Bi-212,212,83,129,1,0,A>=200,published,7.16359909659,0.137674476121,7.803314,8.7e-06,0,19.6460456992,11.8427316992,1551.70342727,195.655721197,1.22746922247,1791.86480323,29.4113923372,4.55208149235,19.6460456992,11.8427316992,0.698841881241,0.698841881241,16.9462249146,0
Z86_N126,Rn-212,212,86,126,1,1,A>=200,published,7.21859546011,0.134551684586,7.7947963,1.47e-05,0,19.4386422176,11.6438459176,1551.70342727,195.655721197,1.27531587736,1801.226275,28.0922806414,4.51740051738,19.4386422176,11.6438459176,0.606408328452,0.606408328452,19.201329156,0
Z87_N125,Fr-212,212,87,125,1,0,A>=200,published,7.21859546011,0.134551684586,7.7668455,4.14e-05,0,19.4109451862,11.6440996862,1551.70342727,195.655721197,1.27531587736,1801.226275,28.0922806414,4.51740051738,19.4109451862,11.6440996862,0.606424433296,0.606424433296,19.2012376924,0
Z88_N124,Ra-212,212,88,124,1,0,A>=200,published,7.22840701792,0.134004522326,7.7475078,4.84e-05,0,19.3488524363,11.6013446363,1551.70342727,195.655721197,1.28400655468,1802.92665574,27.8642674106,4.51126877407,19.3488524363,11.6013446363,0.601784509902,0.601784509902,19.2782373847,0
Z83_N130,Bi-213,213,83,130,1,0,A>=200,published,7.17612174274,0.137601003281,7.7910217,2.39e-05,0,19.6413910904,11.8503693904,1551.70342727,195.655721197,1.22663612529,1791.70180301,29.3800087143,4.54413791115,19.6413910904,11.8503693904,0.698093896944,0.698093896944,16.9753230078,0
Z87_N126,Fr-213,213,87,126,1,1,A>=200,published,7.22659962569,0.134737663351,7.7684543,2.21e-05,0,19.4264173321,11.6579630321,1551.70342727,195.655721197,1.27038902291,1800.26230774,28.1699932082,4.51239705467,19.4264173321,11.6579630321,0.608006964351,0.608006964351,19.174061673,0
Z88_N125,Ra-213,213,88,125,1,0,A>=200,published,7.23215090182,0.134427634424,7.7464726,4.61e-05,0,19.3792369796,11.6327643796,1551.70342727,195.655721197,1.27527591556,1801.21845625,28.0405050646,4.50893341537,19.3792369796,11.6327643796,0.605394483029,0.605394483029,19.2151806892,0
Z82_N132,Pb-214,214,82,132,1,1,A>=200,published,7.17495984774,0.138314190383,7.7723955,9.2e-06,0,19.6757469518,11.9033514518,1551.70342727,195.655721197,1.21421556748,1789.27164981,29.6853516074,4.54487377745,19.6757469518,11.9033514518,0.636822401081,0.636822401081,18.6917913559,0
Z88_N126,Ra-214,214,88,126,1,1,A>=200,published,7.23976776907,0.134632917645,7.7491719,2.45e-05,0,19.3968888789,11.6477169789,1551.70342727,195.655721197,1.27005228164,1800.19642239,28.1262112572,4.50418962409,19.3968888789,11.6477169789,0.607141266863,0.607141266863,19.1845252738,0
Z84_N132,Po-216,216,84,132,1,0,A>=200,published,7.27591561363,0.133875831574,7.7588205,8.4e-06,0,19.4424013858,11.6835808858,1551.70342727,195.655721197,1.2780761576,1801.76633963,27.8107744145,4.48181213168,19.4424013858,11.6835808858,0.600380073674,0.600380073674,19.4603075587,0
Z84_N134,Po-218,218,84,134,1,0,A>=200,published,7.30160640316,0.133694219183,7.73153,9e-06,0,19.4287665226,11.6972365226,1551.70342727,195.655721197,1.27704168274,1801.5639387,27.7353708814,4.46604282204,19.4287665226,11.6972365226,0.598732268702,0.598732268702,19.5366729572,0
Z86_N132,Rn-218,218,86,132,1,0,A>=200,published,7.29928261315,0.133821947985,7.7387527,1.06e-05,0,19.4133668887,11.6746141887,1551.70342727,195.655721197,1.27501083622,1801.16659196,27.788391842,4.46746462556,19.4133668887,11.6746141887,0.600513284659,0.600513284659,19.4410589857,0
Z86_N133,Rn-219,219,86,133,1,0,A>=200,published,7.3132253532,0.133668365333,7.7237784,9.6e-06,0,19.405314935,11.681536535,1551.70342727,195.655721197,1.27550603993,1801.2634814,27.7246449606,4.45894735788,19.405314935,11.681536535,0.599371762377,0.599371762377,19.4896344276,0
Z86_N134,Rn-220,220,86,134,1,0,A>=200,published,7.32394060712,0.133690217614,7.7172552,8.2e-06,0,19.406378557,11.689123357,1551.70342727,195.655721197,1.27322358675,1800.81690638,27.7337106248,4.4524237177,19.406378557,11.689123357,0.599675148481,0.599675148481,19.4924258353,0
Z87_N133,Fr-220,220,87,133,1,0,A>=200,published,7.31838933099,0.133994675756,7.709743,1.83e-05,0,19.4082183624,11.6984753624,1551.70342727,195.655721197,1.26840561401,1799.87424245,27.8601726624,4.45580105012,19.4082183624,11.6984753624,0.601510742025,0.601510742025,19.4484895199,0
Z88_N132,Ra-220,220,88,132,1,0,A>=200,published,7.31774383377,0.134030137842,7.7116879,3.45e-05,0,19.3909779555,11.6792900555,1551.70342727,195.655721197,1.26784633256,1799.76481583,27.8749211675,4.45619409574,19.3909779555,11.6792900555,0.603677201258,0.603677201258,19.3469126068,0
Z86_N135,Rn-221,221,86,135,1,0,A>=200,published,7.33723784995,0.133569060468,7.7013941,2.59e-05,0,19.3990499423,11.6976558423,1551.70342727,195.655721197,1.27322280744,1800.8167539,27.6834658914,4.44435461043,19.3990499423,11.6976558423,0.59886804387,0.59886804387,19.5329437963,0
Z87_N134,Fr-221,221,87,134,1,0,A>=200,published,7.33155747437,0.133879762701,7.7032572,2.21e-05,0,19.4027788276,11.6995216276,1551.70342727,195.655721197,1.26830188614,1799.85394749,27.8124077083,4.44779802657,19.4027788276,11.6995216276,0.6005032784,0.6005032784,19.4828605412,0
Z88_N133,Ra-221,221,88,133,1,0,A>=200,published,7.3322029716,0.13384440713,7.7011352,2.1e-05,0,19.3831876953,11.6820524953,1551.70342727,195.655721197,1.26886031422,1799.96320714,27.797719996,4.44740646059,19.3831876953,11.6820524953,0.602802036801,0.602802036801,19.3795836479,0
Z86_N136,Rn-222,222,86,136,1,0,A>=200,published,7.34769490498,0.133601403402,7.6944991,8.8e-06,0,19.3996778079,11.7051787079,1551.70342727,195.655721197,1.27079528349,1800.34179495,27.69687428,4.43802951646,19.3996778079,11.7051787079,0.599312581763,0.599312581763,19.5310077981,0
Z87_N135,Fr-222,222,87,135,1,0,A>=200,published,7.34446741886,0.133777612036,7.6909474,3.36e-05,0,19.3974916492,11.7065442492,1551.70342727,195.655721197,1.26800674054,1799.79620057,27.7699819972,4.4399797843,19.3974916492,11.7065442492,0.599605638829,0.599605638829,19.5237394232,0
Z88_N134,Ra-222,222,88,134,1,0,A>=200,published,7.34240182774,0.133890548211,7.6966931,2.01e-05,0,19.3875157141,11.6908226141,1551.70342727,195.655721197,1.26622464358,1799.4475231,27.816889089,4.44122885552,19.3875157141,11.6908226141,0.603783900327,0.603783900327,19.3625941463,0
Z87_N136,Fr-223,223,87,136,1,0,A>=200,published,7.352342485,0.133948873817,7.6836655,8.7e-06,0,19.4066039726,11.7229384726,1551.70342727,195.655721197,1.26341167946,1798.89715058,27.8411296396,4.43522413881,19.4066039726,11.7229384726,0.601093007995,0.601093007995,19.5027031036,0
Z88_N135,Ra-223,223,88,135,1,0,A>=200,published,7.35518267278,0.13379376153,7.6853101,9.4e-06,0,19.3834820771,11.6981719771,1551.70342727,195.655721197,1.26585382618,1799.37497056,27.7766871286,4.43351148665,19.3834820771,11.6981719771,0.603792860384,0.603792860384,19.3744788066,0
Z87_N137,Fr-224,224,87,137,1,0,A>=200,published,7.36654342393,0.133772902229,7.670368,4.99e-05,0,19.3963016697,11.7259336697,1551.70342727,195.655721197,1.26429580758,1799.0701353,27.7680266783,4.42667408439,19.3963016697,11.7259336697,0.599562596999,0.599562596999,19.5574802838,0
Z88_N136,Ra-224,224,88,136,1,0,A>=200,published,7.36460693226,0.133878455004,7.6799236,8.1e-06,0,19.3888464177,11.7089228177,1551.70342727,195.655721197,1.2626349123,1798.74517164,27.8118643849,4.42783805927,19.3888464177,11.7089228177,0.605071223251,0.605071223251,19.3513133128,0
Z87_N138,Fr-225,225,87,138,1,0,A>=200,published,7.37312749562,0.134010453703,7.6629412,5.32e-05,0,19.4079750138,11.7450338138,1551.70342727,195.655721197,1.25869251843,1797.97381972,27.8667341501,4.42272114318,19.4079750138,11.7450338138,0.601574541793,0.601574541793,19.5238212355,0
Z88_N137,Ra-225,225,88,137,1,0,A>=200,published,7.37803327453,0.133743313967,7.6675866,1.15e-05,0,19.3816842313,11.7140976313,1551.70342727,195.655721197,1.26288550824,1798.79420217,27.7557444182,4.41978040121,19.3816842313,11.7140976313,0.604980767655,0.604980767655,19.362760368,0
Z87_N139,Fr-226,226,87,139,1,0,A>=200,published,7.38319725232,0.134056049119,7.6483768,2.76e-05,0,19.4087224891,11.7603456891,1551.70342727,195.655721197,1.25612091449,1797.4706707,27.8857000061,4.41668910525,19.4087224891,11.7603456891,0.60194252448,0.60194252448,19.5373232673,0
Z88_N138,Ra-226,226,88,138,1,0,A>=200,published,7.38590834066,0.133908482542,7.6619636,8.5e-06,0,19.3904115537,11.7284479537,1551.70342727,195.655721197,1.25842882834,1797.92222725,27.8243416047,4.41506790528,19.3904115537,11.7284479537,0.606868780541,0.606868780541,19.3261679127,0
Z87_N140,Fr-227,227,87,140,1,0,A>=200,published,7.40191667183,0.133630216779,7.6407162,2.6e-05,0,19.3834814818,11.7427652818,1551.70342727,195.655721197,1.26094229459,1798.4140013,27.7088221564,4.40551931506,19.3834814818,11.7427652818,0.598314386967,0.598314386967,19.6264130323,0
Z88_N139,Ra-227,227,88,139,1,0,A>=200,published,7.39520350069,0.133994465217,7.6483048,8.6e-06,0,19.3942881997,11.7459833997,1551.70342727,195.655721197,1.25523459672,1797.29725756,27.860085112,4.40951852957,19.3942881997,11.7459833997,0.608332844152,0.608332844152,19.3084813891,0
Z90_N137,Th-227,227,90,137,1,0,A>=200,published,7.41082453352,0.133148922463,7.6474591,9.2e-06,0,19.3170983237,11.6696392237,1551.70342727,195.655721197,1.26854800519,1799.90210209,27.5095845483,4.40022385076,19.3170983237,11.6696392237,0.593659004063,0.593659004063,19.6571418,0
Z87_N141,Fr-228,228,87,141,1,0,A>=200,published,7.4101790363,0.133770433542,7.6263689,2.95e-05,0,19.3885293985,11.7621604985,1551.70342727,195.655721197,1.25689725973,1797.62256709,27.7670018081,4.4006071522,19.3885293985,11.7621604985,0.59948961082,0.59948961082,19.6202908044,0
Z88_N140,Ra-228,228,88,140,1,0,A>=200,published,7.4064351524,0.133973395223,7.6424289,8.8e-06,0,19.3918963027,11.7494674027,1551.70342727,195.655721197,1.25372532229,1797.00195938,27.8513240684,4.40283161808,19.3918963027,11.7494674027,0.609183452722,0.609183452722,19.2872399114,0
Z90_N138,Th-228,228,90,138,1,0,A>=200,published,7.42166888689,0.133150105135,7.6450807,7.9e-06,0,19.318794278,11.673713578,1551.70342727,195.655721197,1.2666719331,1799.53503786,27.5100732486,4.39379435585,19.318794278,11.673713578,0.59311652345,0.59311652345,19.6819901595,0
Z88_N141,Ra-229,229,88,141,1,0,A>=200,published,7.41740860521,0.133964664771,7.6284862,6.74e-05,0,19.3897090544,11.7612228544,1551.70342727,195.655721197,1.25203371128,1796.67098601,27.8476942922,4.39631798676,19.3897090544,11.7612228544,0.61009459202,0.61009459202,19.2777038319,0
Z90_N139,Th-229,229,90,139,1,0,A>=200,published,7.43057674859,0.133253707216,7.634651,1.05e-05,0,19.3257367393,11.6910857393,1551.70342727,195.655721197,1.26318693406,1798.85317785,27.5529002468,4.38852702415,19.3257367393,11.6910857393,0.593653301891,0.593653301891,19.6934569421,0
Z88_N142,Ra-230,230,88,142,1,0,A>=200,published,7.42980215192,0.133877464733,7.6219144,4.48e-05,0,19.3828416165,11.7609272165,1551.70342727,195.655721197,1.25157402609,1796.58104597,27.8114529491,4.3889845516,19.3828416165,11.7609272165,0.610675694057,0.610675694057,19.2588755881,0
Z90_N140,Th-230,230,90,140,1,0,A>=200,published,7.44516498586,0.133050419458,7.6309974,5.3e-06,0,19.3149227248,11.6839253248,1551.70342727,195.655721197,1.26456724155,1799.12324291,27.4688966578,4.37992803761,19.3149227248,11.6839253248,0.591457720095,0.591457720095,19.7544556911,0
Z88_N144,Ra-232,232,88,144,1,0,A>=200,published,7.45084536143,0.13390066251,7.6000099,3.94e-05,0,19.3784660545,11.7784561545,1551.70342727,195.655721197,1.24760684276,1795.80484386,27.8210919095,4.37658886802,19.3784660545,11.7784561545,0.613075825464,0.613075825464,19.2120707835,0
Z90_N142,Th-232,232,90,142,1,0,A>=200,published,7.46814468705,0.132972307607,7.6150338,6.1e-06,0,19.3103479665,11.6953141665,1551.70342727,195.655721197,1.26215768253,1798.6517989,27.4366529935,4.36645087002,19.3103479665,11.6953141665,0.590526062334,0.590526062334,19.8049077127,0
