q_b,eta_baryon,eta10,tnuc_mev,li7h_pred,li7h_obs,li7h_sigma,z,z_abs,status,be7_prod,destruction_scale,lambda_be7,lambda_li7,survival_factor
0.675,6.7125e-10,6.7125,0.076,1.1263315510396349e-10,1.6e-10,3e-11,-1.5788948298678833,1.5788948298678833,pass,4.138931675227212e-10,2.1397607987856606,1.7118086390285285,0.9628923594535473,0.2721309843748033
0.675,6.7125e-10,6.7125,0.078,1.1010258078089665e-10,1.6e-10,3e-11,-1.6632473073034446,1.6632473073034446,pass,4.1071989055306814e-10,2.184270760158822,1.7474166081270575,0.9829218420714698,0.26807219059353193
0.675,6.7125e-10,6.7125,0.08,1.0768218408524458e-10,1.6e-10,3e-11,-1.7439271971585135,1.7439271971585135,pass,4.076503729192101e-10,2.228544611216291,1.782835688973033,1.002845075047331,0.2641532824172971
0.675,6.7125e-10,6.7125,0.08199999999999999,1.0536487411391716e-10,1.6e-10,3e-11,-1.8211708628694276,1.8211708628694276,pass,4.046787523398278e-10,2.272589462042555,1.818071569634044,1.0226652579191498,0.26036670693656117
0.675,6.7125e-10,6.7125,0.08399999999999999,1.0314416073984514e-10,1.6e-10,3e-11,-1.8951946420051617,1.8951946420051617,pass,4.017996305816357e-10,2.3164120407752242,1.8531296326201794,1.042385418348851,0.25670546433936753
0.675,6.7125e-10,6.7125,0.086,1.010140918054252e-10,1.6e-10,3e-11,-1.9661969398191594,1.9661969398191594,pass,3.990080267036166e-10,2.3600187227120077,1.8880149781696063,1.0620084252204036,0.25316305699398506
0.675,6.7125e-10,6.7125,0.088,9.896919808917568e-11,1.6e-10,3e-11,-2.0343600636941437,2.0343600636941437,watch,3.9629933597580543e-10,2.403415556575265,1.922732445260212,1.0815370004588691,0.24973344415398635
0.675,6.7125e-10,6.7125,0.09,9.700444493893474e-11,1.6e-10,3e-11,-2.099851835368842,2.099851835368842,watch,3.9366929367221016e-10,2.4466082882699145,1.9572866306159318,1.1009737297214615,0.24641100156443943
0.675,6.8e-10,6.800000000000001,0.05,1.6436539563252062e-10,1.6e-10,3e-11,0.14551318775068767,0.14551318775068767,pass,4.808582447430181e-10,1.5404354323733462,1.232348345898677,0.6931959445680058,0.3418167358664326
0.675,6.8e-10,6.800000000000001,0.052000000000000005,1.5915878637549983e-10,1.6e-10,3e-11,-0.028040454150005195,0.028040454150005195,pass,4.753025578485834e-10,1.5890735468525752,1.2712588374820601,0.7150830960836588,0.33485783686062737
0.675,6.8e-10,6.800000000000001,0.054,1.5427311805248213e-10,1.6e-10,3e-11,-0.19089606491726194,0.19089606491726194,pass,4.700171793049064e-10,1.6373251036256955,1.3098600829005564,0.736796296631563,0.3282286793870636
0.675,6.8e-10,6.800000000000001,0.056,1.496791505961234e-10,1.6e-10,3e-11,-0.3440283134625528,0.3440283134625528,pass,4.6497965292331447e-10,1.685207330861789,1.3481658646894312,0.758343298887805,0.3219047320782633
0.675,6.8e-10,6.800000000000001,0.058,1.4535114233531712e-10,1.6e-10,3e-11,-0.488295255489429,0.488295255489429,pass,4.601701071991294e-10,1.7327361026859611,1.386188882148769,0.7797312462086825,0.31586393827276427
0.675,6.8e-10,6.800000000000001,0.06,1.412663355436466e-10,1.6e-10,3e-11,-0.6244554818784464,0.6244554818784464,pass,4.5557088062349473e-10,1.7799260885208616,1.4239408708166894,0.8009667398343877,0.3100864026917378
0.675,6.8e-10,6.800000000000001,0.062,1.3740453111639695e-10,1.6e-10,3e-11,-0.7531822961201013,0.7531822961201013,pass,4.511662117729075e-10,1.8267908815363267,1.4614327052290614,0.822055896691347,0.3045541255770255
0.675,6.8e-10,6.800000000000001,0.064,1.337477347101088e-10,1.6e-10,3e-11,-0.8750755096630394,0.8750755096630394,pass,4.469419812829975e-10,1.873343109708561,1.498674487766849,0.8430043993688525,0.299250775964636
0.675,6.8e-10,6.800000000000001,0.066,1.3027986059950345e-10,1.6e-10,3e-11,-0.9906713133498847,0.9906713133498847,pass,4.428854956960497e-10,1.9195945323124655,1.5356756258499724,0.8638175395406095,0.2941614974198973
0.675,6.8e-10,6.800000000000001,0.068,1.269864824688484e-10,1.6e-10,3e-11,-1.10045058437172,1.10045058437172,pass,4.389853053435082e-10,1.965556124140678,1.5724448993125426,0.8845002558633052,0.2892727408483089
0.675,6.8e-10,6.800000000000001,0.07,1.238546226133581e-10,1.6e-10,3e-11,-1.2048459128880629,1.2048459128880629,pass,4.352310500761541e-10,2.0112381493250013,1.6089905194600012,0.9050571671962506,0.2845721200077218
0.675,6.8e-10,6.800000000000001,0.072,1.2087257276296894e-10,1.6e-10,3e-11,-1.3042475745677018,1.3042475745677018,pass,4.316133279215859e-10,2.0566502263038906,1.6453201810431126,0.9254926018367508,0.2800482861477546
0.675,6.8e-10,6.800000000000001,0.074,1.180297410870643e-10,1.6e-10,3e-11,-1.3990086304311895,1.3990086304311895,pass,4.2812358272862156e-10,2.1018013852140363,1.681441108171229,0.9458106233463164,0.27569081883975743
0.675,6.8e-10,6.800000000000001,0.076,1.1531652099012576e-10,1.6e-10,3e-11,-1.489449300329141,1.489449300329141,pass,4.2475400762219254e-10,2.146700118770063,1.7173600950160506,0.9660150534465285,0.2714901305715207
0.675,6.8e-10,6.800000000000001,0.078,1.1272417813524467e-10,1.6e-10,3e-11,-1.5758607288251774,1.5758607288251774,pass,4.2149746169218183e-10,2.191354427522911,1.7530835420183288,0.9861094923853099,0.2674373830928708
0.675,6.8e-10,6.800000000000001,0.08,1.1024475278720962e-10,1.6e-10,3e-11,-1.6585082404263458,1.6585082404263458,pass,4.183473978139792e-10,2.2357718602459595,1.7886174881967678,1.0060973371106818,0.26352441383233044
0.675,6.8e-10,6.800000000000001,0.08199999999999999,1.0787097508860202e-10,1.6e-10,3e-11,-1.7376341637132657,1.7376341637132657,pass,4.152977998759898e-10,2.279959550081949,1.8239676400655593,1.0259817975368772,0.25974367097733936
0.675,6.8e-10,6.800000000000001,0.08399999999999999,1.0559619130051562e-10,1.6e-10,3e-11,-1.8134602899828125,1.8134602899828125,pass,4.123431279915905e-10,2.3239242469880796,1.8591393975904638,1.0457659111446358,0.25608815603365453
0.675,6.8e-10,6.800000000000001,0.086,1.0341429937660325e-10,1.6e-10,3e-11,-1.8861900207798914,1.8861900207798914,pass,4.0947827051646155e-10,2.3676723469373764,1.8941378775499011,1.0654525561218193,0.25255137286325396
0.675,6.8e-10,6.800000000000001,0.088,1.013196925123288e-10,1.6e-10,3e-11,-1.95601024958904,1.95601024958904,pass,4.0669850188937077e-10,2.411209918268418,1.9289679346147346,1.0850444632207883,0.2491272823520003
0.675,6.8e-10,6.800000000000001,0.09,9.930720953381482e-11,1.6e-10,3e-11,-2.023093015539506,2.023093015539506,watch,4.039994454749962e-10,2.454542725520298,1.9636341804162385,1.104544226484134,0.24581026198453285
0.7,5.4e-10,5.4,0.05,9.836165334165919e-11,1.6e-10,3e-11,-2.0546115552780266,2.0546115552780266,watch,2.916489346976224e-10,1.5720539441083194,1.2576431552866556,0.7074242748487438,0.33726045817256006
0.7,5.4e-10,5.4,0.052000000000000005,9.532492389090427e-11,1.6e-10,3e-11,-2.1558358703031906,2.1558358703031906,watch,2.883989839871534e-10,1.6203448350378125,1.29627586803025,0.7291551757670156,0.3305314137138239
0.7,5.4e-10,5.4,0.054,9.24736740713457e-11,1.6e-10,3e-11,-2.250877530955143,2.250877530955143,watch,2.853058981829763e-10,1.6682129356111082,1.3345703484888867,0.7506958210249987,0.32412114386797297
0.7,5.4e-10,5.4,0.056,8.97910683695305e-11,1.6e-10,3e-11,-2.34029772101565,2.34029772101565,watch,2.823567030760988e-10,1.7156774116024491,1.3725419292819594,0.7720548352211021,0.31800579689206326
0.7,5.4e-10,5.4,0.058,8.726228270917154e-11,1.6e-10,3e-11,-2.4245905763609485,2.4245905763609485,watch,2.7953991326269803e-10,1.7627559085920406,1.4102047268736326,0.7932401588664183,0.3121639471468487
0.7,5.4e-10,5.4,0.06,8.487420875805138e-11,1.6e-10,3e-11,-2.504193041398287,2.504193041398287,watch,2.768453168118661e-10,1.8094647206767989,1.447571776541439,0.8142591243045595,0.30657628503692114
0.7,5.4e-10,5.4,0.062,8.261520947238812e-11,1.6e-10,3e-11,-2.5794930175870627,2.5794930175870627,watch,2.7426379709317345e-10,1.8558189354693937,1.484655148375515,0.8351185209612272,0.3012253543777851
0.7,5.4e-10,5.4,0.064,8.047491571921437e-11,1.6e-10,3e-11,-2.650836142692854,2.650836142692854,watch,2.717871843788498e-10,1.901832559374347,1.5214660474994777,0.8558246517184562,0.29609532878871403
0.7,5.4e-10,5.4,0.066,7.844405607308259e-11,1.6e-10,3e-11,-2.7185314642305802,2.7185314642305802,watch,2.69408131484582e-10,1.9475186263554474,1.558014901084358,0.8763833818599513,0.29117182039314904
0.7,5.4e-10,5.4,0.068,7.651431358744571e-11,1.6e-10,3e-11,-2.7828562137518094,2.7828562137518094,watch,2.671200089557317e-10,1.992889292803485,1.594311434242788,0.8968001817615683,0.286441715416856
0.7,5.4e-10,5.4,0.07,7.467820464012175e-11,1.6e-10,3e-11,-2.8440598453292747,2.8440598453292747,watch,2.649168162511726e-10,2.0379559206365054,1.6303647365092044,0.9170801642864275,0.2818930322993084
0.7,5.4e-10,5.4,0.072,7.292897595107271e-11,1.6e-10,3e-11,-2.902367468297576,2.902367468297576,watch,2.627931061024627e-10,2.082729150386182,1.6661833203089456,0.9372281176737818,0.2775147987429997
0.7,5.4e-10,5.4,0.074,7.12605166448728e-11,1.6e-10,3e-11,-2.9579827785042396,2.9579827785042396,watch,2.6074391978745507e-10,2.1272189657212155,1.7017751725769725,0.957248534574547,0.27329694476849425
0.7,5.4e-10,5.4,0.076,6.966728283477382e-11,1.6e-10,3e-11,-3.0110905721742056,3.0110905721742056,reject,2.587647314952101e-10,2.1714347506149605,1.7371478004919685,0.9771456377767322,0.2692302093574271
0.7,5.4e-10,5.4,0.078,6.814423268071132e-11,1.6e-10,3e-11,-3.0618589106429557,3.0618589106429557,reject,2.568514003029353e-10,2.2153853401670336,1.772308272133627,0.9969234030751651,0.26530605867961304
0.7,5.4e-10,5.4,0.08,6.668677024999964e-11,1.6e-10,3e-11,-3.1104409916666786,3.1104409916666786,reject,2.550001285576355e-10,2.259079065927766,1.807263252742213,1.0165855796674947,0.2615166142354591
0.7,5.4e-10,5.4,0.08199999999999999,6.529069680935315e-11,1.6e-10,3e-11,-3.156976773021561,3.156976773021561,reject,2.53207425671658e-10,2.302523796442436,1.8420190371539489,1.036135708399096,0.25785458951751933
0.7,5.4e-10,5.4,0.08399999999999999,6.395216841722284e-11,1.6e-10,3e-11,-3.2015943860925717,3.2015943860925717,reject,2.5147007651471694e-10,2.345726973623543,1.8765815788988345,1.0555771381305945,0.2543132340180448
0.7,5.4e-10,5.4,0.086,6.266765887916336e-11,1.6e-10,3e-11,-3.244411370694554,3.244411370694554,reject,2.4978511372468625e-10,2.388695645469384,1.9109565163755073,1.0749130404612228,0.2508862835926876
0.7,5.4e-10,5.4,0.088,6.143392728593218e-11,1.6e-10,3e-11,-3.2855357571355936,3.2855357571355936,reject,2.481497933726153e-10,2.4314364955722354,1.9451491964577885,1.094146423007506,0.2475679163419032
0.7,5.4e-10,5.4,0.09,6.024798948188183e-11,1.6e-10,3e-11,-3.3250670172706056,3.3250670172706056,reject,2.4656157350958293e-10,2.4739558697968578,1.9791646958374862,1.113280141408586,0.24435271329715216
0.7,5.4875e-10,5.4875,0.05,1.013047886650367e-10,1.6e-10,3e-11,-1.9565070444987764,1.9565070444987764,pass,3.011770958925994e-10,1.578383883813734,1.2627071070509874,0.7102727477161803,0.336362857755831
0.7,5.4875e-10,5.4875,0.052000000000000005,9.81745425569106e-11,1.6e-10,3e-11,-2.060848581436313,2.060848581436313,watch,2.9782096939829914e-10,1.6268692199968713,1.3014953759974972,0.7320911489985921,0.32964281445748084
0.7,5.4875e-10,5.4875,0.054,9.52356066731115e-11,1.6e-10,3e-11,-2.158813110896283,2.158813110896283,watch,2.9462683258166883e-10,1.6749300634410953,1.3399440507528764,0.7537185285484929,0.3232414571293765
0.7,5.4875e-10,5.4875,0.056,9.247060817837604e-11,1.6e-10,3e-11,-2.250979727387465,2.250979727387465,watch,2.915812873667311e-10,1.722585657092425,1.37806852567394,0.7751635456915913,0.31713491977992675
0.7,5.4875e-10,5.4875,0.058,8.986425060599657e-11,1.6e-10,3e-11,-2.3378583131334474,2.3378583131334474,watch,2.886724731218944e-10,1.7698537175817188,1.415882974065375,0.7964341729117735,0.31130176574906965
0.7,5.4875e-10,5.4875,0.06,8.740300853696115e-11,1.6e-10,3e-11,-2.419899715434628,2.419899715434628,watch,2.8588984429280066e-10,1.8167506046147421,1.4534004836917938,0.817537772076634,0.30572267704425815
0.7,5.4875e-10,5.4875,0.062,8.507487519579644e-11,1.6e-10,3e-11,-2.4975041601401182,2.4975041601401182,watch,2.8322398640900136e-10,1.8632914665550562,1.490633173244045,0.8384811599497753,0.3003801912206
0.7,5.4875e-10,5.4875,0.064,8.286915246903604e-11,1.6e-10,3e-11,-2.5710282510321316,2.5710282510321316,watch,2.8066646283798603e-10,1.9094903662045462,1.527592292963637,0.8592706647920458,0.29525847737950806
0.7,5.4875e-10,5.4875,0.066,8.077627518258164e-11,1.6e-10,3e-11,-2.640790827247278,2.640790827247278,watch,2.782096863631693e-10,1.9553603900087895,1.5642883120070317,0.8799121755039553,0.2903431445486694
0.7,5.4875e-10,5.4875,0.068,7.878766323454966e-11,1.6e-10,3e-11,-2.707077892181678,2.707077892181678,watch,2.758468109458459e-10,2.0009137433067834,1.600730994645427,0.9004111844880526,0.2856210770187849
0.7,5.4875e-10,5.4875,0.07,7.689559652212451e-11,1.6e-10,3e-11,-2.7701467825958495,2.7701467825958495,watch,2.7357164000740645e-10,2.0461618337658023,1.636929467012642,0.920772825194611,0.28108029224097464
0.7,5.4875e-10,5.4875,0.072,7.509310863269236e-11,1.6e-10,3e-11,-2.8302297122435878,2.8302297122435878,watch,2.713785483173263e-10,2.0911153447620574,1.672892275809646,0.9410019051429258,0.2767098177004214
0.7,5.4875e-10,5.4875,0.074,7.337389606917237e-11,1.6e-10,3e-11,-2.887536797694254,2.887536797694254,watch,2.6926241515216754e-10,2.135784300163901,1.7086274401311208,0.9611029350737554,0.2724995838268285
0.7,5.4875e-10,5.4875,0.076,7.173224040388725e-11,1.6e-10,3e-11,-2.942258653203758,2.942258653203758,watch,2.6721856684289466e-10,2.18017812172964,1.744142497383712,0.981080154778338,0.2684403305181285
0.7,5.4875e-10,5.4875,0.078,7.016294124638065e-11,1.6e-10,3e-11,-2.9945686251206447,2.9945686251206447,watch,2.652427271829024e-10,2.2243056801337837,1.779444544107027,1.0009375560602027,0.26452352526898376
0.7,5.4875e-10,5.4875,0.08,6.866125829935518e-11,1.6e-10,3e-11,-3.044624723354827,3.044624723354827,reject,2.6333097444999604e-10,2.268175340473993,1.8145402723791944,1.0206789032132968,0.26074129123155343
0.7,5.4875e-10,5.4875,0.08199999999999999,6.722286108663415e-11,1.6e-10,3e-11,-3.092571297112195,3.092571297112195,reject,2.6147970401913785e-10,2.311795002978564,1.8494360023828513,1.0403077513403538,0.25708634380936146
0.7,5.4875e-10,5.4875,0.08399999999999999,6.584378518527908e-11,1.6e-10,3e-11,-3.1385404938240304,3.1385404938240304,reject,2.5968559572184044e-10,2.3551721395251644,1.8841377116201317,1.059827462786324,0.2535519346086757
0.7,5.4875e-10,5.4875,0.086,6.452039399406769e-11,1.6e-10,3e-11,-3.182653533531077,3.182653533531077,reject,2.5794558525235363e-10,2.398313826491145,1.9186510611929162,1.0792412219210155,0.25013180175557576
0.7,5.4875e-10,5.4875,0.088,6.324934523265696e-11,1.6e-10,3e-11,-3.225021825578101,3.225021825578101,reject,2.5625683903765744e-10,2.441226774380541,1.9529814195044328,1.0985520484712434,0.24682012573862408
0.7,5.4875e-10,5.4875,0.09,6.20275614977968e-11,1.6e-10,3e-11,-3.2657479500734397,3.2657479500734397,reject,2.546167320834422e-10,2.483917354609997,1.9871338836879975,1.1177628095744987,0.24361149006291274
0.7,5.575e-10,5.575,0.05,1.04286967982255e-10,1.6e-10,3e-11,-1.8571010672581663,1.8571010672581663,pass,3.108584077841663e-10,1.5846385702732142,1.2677108562185715,0.7130873566229464,0.3354806090838084
0.7,5.575e-10,5.575,0.052000000000000005,1.010618904677505e-10,1.6e-10,3e-11,-1.964603651074983,1.964603651074983,pass,3.073943988918285e-10,1.6333160400550393,1.3066528320440316,0.7349922180247677,0.32876945979524497
0.7,5.575e-10,5.575,0.054,9.803403922612836e-11,1.6e-10,3e-11,-2.065532025795721,2.065532025795721,watch,3.040975868214426e-10,1.6815673349539473,1.3452538679631578,0.7567053007292763,0.32237690621231774
0.7,5.575e-10,5.575,0.056,9.518549597666863e-11,1.6e-10,3e-11,-2.160483467444379,2.160483467444379,watch,3.0095414281702925e-10,1.7294117741702795,1.3835294193362238,0.7782352983766258,0.31627906858400834
0.7,5.575e-10,5.575,0.058,9.250048474380322e-11,1.6e-10,3e-11,-2.2499838418732256,2.2499838418732256,watch,2.9795182498801245e-10,1.776867144540864,1.4214937156326912,0.7995902150433888,0.3104544996410907
0.7,5.575e-10,5.575,0.06,8.996505675669305e-11,1.6e-10,3e-11,-2.3344981081102314,2.3344981081102314,watch,2.950797487940948e-10,1.8239498706003276,1.4591598964802621,0.8207774417701474,0.3048838733405261
0.7,5.575e-10,5.575,0.062,8.756682997160516e-11,1.6e-10,3e-11,-2.414439000946494,2.414439000946494,watch,2.9232819713748334e-10,1.870675160740889,1.4965401285927111,0.8418038223334,0.29954972126900936
0.7,5.575e-10,5.575,0.064,8.529477238297185e-11,1.6e-10,3e-11,-2.4901742539009377,2.4901742539009377,watch,2.896884621908398e-10,1.9170571334913167,1.5336457067930533,0.8626757100710926,0.2944362082559633
0.7,5.575e-10,5.575,0.066,8.313902069515902e-11,1.6e-10,3e-11,-2.562032643494699,2.562032643494699,watch,2.871527128471531e-10,1.9631089271550515,1.5704871417240414,0.8833990172197732,0.28952894044017835
0.7,5.575e-10,5.575,0.068,8.109072774450016e-11,1.6e-10,3e-11,-2.6303090751833276,2.6303090751833276,watch,2.847138830023915e-10,2.008842795437378,1.6070742363499027,0.9039792579468202,0.2848148003510564
0.7,5.575e-10,5.575,0.07,7.914193344664848e-11,1.6e-10,3e-11,-2.695268885111717,2.695268885111717,watch,2.8236557688945817e-10,2.054270191210911,1.6434161529687288,0.92442158604491,0.2802818045969936
0.7,5.575e-10,5.575,0.072,7.728545510951501e-11,1.6e-10,3e-11,-2.757151496349499,2.757151496349499,watch,2.801019884552762e-10,2.0994018401870433,1.6795214721496348,0.9447308280841695,0.2759189805675198
0.7,5.575e-10,5.575,0.074,7.551479377761537e-11,1.6e-10,3e-11,-2.816173540746154,2.816173540746154,watch,2.779178323711924e-10,2.1442478059558683,1.7153982447646947,0.9649115126801407,0.27171625920267095
0.7,5.575e-10,5.575,0.076,7.382405391828555e-11,1.6e-10,3e-11,-2.872531536057148,2.872531536057148,watch,2.758082847334813e-10,2.188817547611441,1.7510540380891528,0.9849678964251484,0.26766438140037424
0.7,5.575e-10,5.575,0.078,7.220787426717394e-11,1.6e-10,3e-11,-2.9264041910942016,2.9264041910942016,watch,2.737689318772434e-10,2.2331199709802303,1.7864959767841844,1.0049039869411036,0.2637548160488553
0.7,5.575e-10,5.575,0.08,7.066136805174382e-11,1.6e-10,3e-11,-2.9779543982752057,2.9779543982752057,watch,2.7179572601686074e-10,2.2771634743084004,1.8217307794467203,1.0247235634387801,0.2599796880078989
0.7,5.575e-10,5.575,0.08199999999999999,6.918007113124696e-11,1.6e-10,3e-11,-3.0273309622917677,3.0273309622917677,reject,2.6988494665693325e-10,2.320955989130606,1.856764791304485,1.0444301951087727,0.2563317146368517
0.7,5.575e-10,5.575,0.08399999999999999,6.77598968478627e-11,1.6e-10,3e-11,-3.074670105071243,3.074670105071243,reject,2.680331669024425e-10,2.3645050169334416,1.8916040135467533,1.0640272576200487,0.25280414969139114
0.7,5.575e-10,5.575,0.086,6.639709659021427e-11,1.6e-10,3e-11,-3.1200967803261905,3.1200967803261905,reject,2.6623722394579305e-10,2.407817662135927,1.9262541297087417,1.0835179479611672,0.24939073359528785
0.7,5.575e-10,5.575,0.088,6.508822523781341e-11,1.6e-10,3e-11,-3.1637258254062193,3.1637258254062193,reject,2.6449419312900344e-10,2.450900661833918,1.9607205294671346,1.1029052978252631,0.2460856492454922
