Z,N_parent,A_parent,symbol,N_chain_min,N_chain_max,n_chain_isotopes,distance_proton_edge,distance_neutron_edge,edge_class,S_n_obs_MeV,S_n_pred_before_MeV,S_n_pred_after_MeV,resid_before_MeV,resid_after_MeV,abs_resid_before_MeV,abs_resid_after_MeV
68,92,160,Er,74,112,39,18,20,interior,9.574374199999738,-2.977394543748119,-3.127403970011713,-12.551768743747857,-12.701778170011451,12.551768743747857,12.701778170011451
68,93,161,Er,74,112,39,19,19,interior,7.208438800000067,2.5018221114713697,2.548862976948314,-4.7066166885286975,-4.659575823051753,4.7066166885286975,4.659575823051753
68,94,162,Er,74,112,39,20,18,interior,9.204225000000179,-2.8795434815175582,-2.8352977964648645,-12.083768481517737,-12.039522796465043,12.083768481517737,12.039522796465043
68,95,163,Er,74,112,39,21,17,interior,6.9045330999999805,2.4076879515134095,2.4648225313160665,-4.496845148486571,-4.439710568683914,4.496845148486571,4.439710568683914
68,96,164,Er,74,112,39,22,16,interior,8.846463500000027,-2.4534728949563345,-2.4374808554376344,-11.299936394956362,-11.283944355437661,11.299936394956362,11.283944355437661
68,97,165,Er,74,112,39,23,15,interior,6.650109599999951,1.9853385010679574,2.070264975809785,-4.664771098931993,-4.579844624190166,4.664771098931993,4.579844624190166
68,98,166,Er,74,112,39,24,14,interior,8.474109399999861,-1.9468440189016718,-1.9965779583894303,-10.420953418901533,-10.470687358389291,10.420953418901533,10.470687358389291
68,99,167,Er,74,112,39,25,13,interior,6.436427000000094,0.13037377862026744,-0.1993730009681869,-6.306053221379827,-6.635800000968281,6.306053221379827,6.635800000968281
68,100,168,Er,74,112,39,26,12,interior,7.771291200000178,-0.10719030360283455,0.007869815349089038,-7.8784815036030125,-7.763421384651089,7.8784815036030125,7.763421384651089
68,101,169,Er,74,112,39,27,11,interior,6.003248599999779,0.9985577891685011,1.010703218838465,-5.004690810831278,-4.992545381161314,5.004690810831278,4.992545381161314
68,102,170,Er,74,112,39,28,10,interior,7.257674800000132,-1.084441649558812,-1.0450290319757158,-8.342116449558944,-8.302703831975847,8.342116449558944,8.302703831975847
68,103,171,Er,74,112,39,29,9,interior,5.681615399999828,0.6274681098650206,0.6606047522530787,-5.054147290134807,-5.021010647746749,5.054147290134807,5.021010647746749
68,104,172,Er,74,112,39,30,8,interior,6.836086000000023,-0.22709461090816774,-0.23884687567190355,-7.063180610908191,-7.0749328756719265,7.063180610908191,7.0749328756719265
68,105,173,Er,74,112,39,31,7,interior,5.2523056,-0.22616774521183913,-0.38977684131195645,-5.478473345211839,-5.642082441311956,5.478473345211839,5.642082441311956
68,106,174,Er,74,112,39,32,6,interior,6.33400000000006,-0.22524196789423456,0.009960639222860834,-6.559241967894295,-6.324039360777199,6.559241967894295,6.324039360777199
68,107,175,Er,74,112,39,33,5,interior,4.739000000000033,-0.22431739929484706,-0.18595066851926845,-4.96331739929488,-4.924950668519301,4.96331739929488,4.924950668519301
68,108,176,Er,74,112,39,34,4,interior,6.109000000000151,-0.2233941548025129,-0.40981023178287046,-6.332394154802664,-6.518810231783021,6.332394154802664,6.518810231783021
68,109,177,Er,74,112,39,35,3,interior,4.31699999999978,-0.22247234503694102,-0.34836391046777493,-4.539472345036721,-4.665363910467555,4.539472345036721,4.665363910467555
68,110,178,Er,74,112,39,36,2,neutron_rich_edge,5.520999999999958,-0.2215520760220855,-0.22666940558926285,-5.742552076022044,-5.747669405589221,5.742552076022044,5.747669405589221
68,111,179,Er,74,112,39,37,1,neutron_rich_edge,3.882000000000062,-0.2206334493537767,-0.22427565298320928,-4.102633449353839,-4.106275652983271,4.102633449353839,4.106275652983271
68,112,180,Er,74,112,39,38,0,neutron_rich_edge,5.096000000000004,-0.21971656236061676,0.786988396717426,-5.31571656236062,-4.309011603282578,5.31571656236062,4.309011603282578
69,76,145,Tm,75,113,39,1,37,proton_rich_edge,13.50500000000011,-0.2519173495322349,1.2009323224073967,-13.756917349532344,-12.304067677592712,13.756917349532344,12.304067677592712
69,77,146,Tm,75,113,39,2,36,proton_rich_edge,11.538999999999987,-0.25103116392605784,-0.600412246117557,-11.790031163926045,-12.139412246117544,11.790031163926045,12.139412246117544
69,78,147,Tm,75,113,39,3,35,interior,13.032216600000083,-0.25014002708269345,-2.145679099205438,-13.282356627082777,-15.177895699205521,13.282356627082777,15.177895699205521
69,79,148,Tm,75,113,39,4,34,interior,10.86194619999992,-0.24924429819694183,0.21515119224702062,-11.111190498196862,-10.6467950077529,11.111190498196862,10.6467950077529
69,80,149,Tm,75,113,39,5,33,interior,13.25783720000004,-0.24834432236797,-0.06907052074551245,-13.50618152236801,-13.326907720745552,13.50618152236801,13.326907720745552
69,81,150,Tm,75,113,39,6,32,interior,10.554000000000087,-0.24744043115840952,-0.8956104872459747,-10.801440431158497,-11.449610487246062,10.801440431158497,11.449610487246062
69,82,151,Tm,75,113,39,7,31,interior,12.408697600000096,-0.24653294312983576,0.7588193403359895,-12.655230543129932,-11.649878259664106,12.655230543129932,11.649878259664106
69,83,152,Tm,75,113,39,8,30,interior,9.019984799999747,-0.24562216435506912,-1.325179290178113,-9.265606964354816,-10.34516409017786,9.265606964354816,10.34516409017786
69,84,153,Tm,75,113,39,9,29,interior,10.323653900000181,0.9293872931271494,0.8973274397744433,-9.394266606873032,-9.426326460225738,9.394266606873032,9.426326460225738
69,85,154,Tm,75,113,39,10,28,interior,8.525849699999753,-0.25756216073313,0.03668307591887299,-8.783411860732883,-8.48916662408088,8.783411860732883,8.48916662408088
69,86,155,Tm,75,113,39,11,27,interior,10.2700940000002,-1.4031983877244443,-1.6732548793900293,-11.673292387724644,-11.943348879390228,11.673292387724644,11.943348879390228
69,87,156,Tm,75,113,39,12,26,interior,8.279819199999793,0.901078564843445,1.2524408367440145,-7.378740635156348,-7.027378363255778,7.378740635156348,7.027378363255778
69,88,157,Tm,75,113,39,13,25,interior,9.946175300000277,-0.5917890405911947,-1.189103014050275,-10.537964340591472,-11.135278314050552,10.537964340591472,11.135278314050552
69,89,158,Tm,75,113,39,14,24,interior,8.06523070000003,-0.15739892773126485,0.7000124044833314,-8.222629627731294,-7.365218295516698,8.222629627731294,7.365218295516698
69,90,159,Tm,75,113,39,15,23,interior,9.938523899999836,-0.5473686661526926,-0.788353592967951,-10.485892566152529,-10.726877492967787,10.485892566152529,10.726877492967787
69,91,160,Tm,75,113,39,16,22,interior,7.801954900000055,-0.2669105491764583,0.012064581878263425,-8.068865449176513,-7.789890318121792,8.068865449176513,7.789890318121792
69,92,161,Tm,75,113,39,17,21,interior,9.669002599999885,-0.2685458665527989,-0.4206218470305174,-9.937548466552684,-10.089624447030403,9.937548466552684,10.089624447030403
69,93,162,Tm,75,113,39,18,20,interior,7.650075000000015,-0.17766491025744813,0.05746629372148959,-7.827739910257463,-7.592608706278526,7.827739910257463,7.592608706278526
69,94,163,Tm,75,113,39,19,19,interior,9.322254600000178,-0.41927952136884983,-0.4384092136603215,-9.741534121369028,-9.7606638136605,9.741534121369028,9.7606638136605
69,95,164,Tm,75,113,39,20,18,interior,7.251841399999876,0.06373737821681402,0.11334705121997501,-7.188104021783062,-7.138494348779901,7.188104021783062,7.138494348779901
69,96,165,Tm,75,113,39,21,17,interior,9.092410900000004,-0.1900454418280333,-0.052504396777692364,-9.282456341828038,-9.144915296777697,9.282456341828038,9.144915296777697
69,97,166,Tm,75,113,39,22,16,interior,7.027757699999938,0.1505144590939409,0.18434017821995496,-6.877243240905997,-6.843417521779983,6.877243240905997,6.843417521779983
69,98,167,Tm,75,113,39,23,15,interior,8.727967999999919,-0.1031093190389214,-0.036069868183943754,-8.83107731903884,-8.764037868183863,8.83107731903884,8.764037868183863
69,99,168,Tm,75,113,39,24,14,interior,6.840574600000082,0.15185008938827593,-0.02236356312955934,-6.688724510611806,-6.862938163129641,6.688724510611806,6.862938163129641
69,100,169,Tm,75,113,39,25,13,interior,8.033594999999877,-0.12640166444505496,-0.08968907758935529,-8.159996664444932,-8.123284077589233,8.159996664444932,8.123284077589233
69,101,170,Tm,75,113,39,26,12,interior,6.591984200000297,0.11029643622451601,0.21410033467132905,-6.481687763775781,-6.377883865328968,6.481687763775781,6.377883865328968
69,102,171,Tm,75,113,39,27,11,interior,7.486272099999951,-0.12497199366411849,-0.13457834850368044,-7.6112440936640695,-7.6208504485036315,7.6112440936640695,7.6208504485036315
69,103,172,Tm,75,113,39,28,10,interior,6.234592300000031,0.25295092515523265,0.23672888071142495,-5.9816413748447985,-5.997863419288606,5.9816413748447985,5.997863419288606
69,104,173,Tm,75,113,39,29,9,interior,6.953838499999847,-2.870105567630361,-2.812694393265744,-9.823944067630208,-9.766532893265591,9.823944067630208,9.766532893265591
69,105,174,Tm,75,113,39,30,8,interior,5.67976590000012,-0.22524196789423456,-0.2922130172316457,-5.905007867894355,-5.971978917231766,5.905007867894355,5.971978917231766
69,106,175,Tm,75,113,39,31,7,interior,6.5173606999999265,-0.22431739929484706,0.031149196577530347,-6.741678099294774,-6.486211503422396,6.741678099294774,6.486211503422396
69,107,176,Tm,75,113,39,32,6,interior,5.1320888999998715,-0.2233941548025129,-0.4552719415514943,-5.355483054802384,-5.587360841551366,5.355483054802384,5.587360841551366
69,108,177,Tm,75,113,39,33,5,interior,6.253633600000057,-0.22247234503694102,-0.3263580265603778,-6.476105945036998,-6.579991626560435,6.476105945036998,6.579991626560435
69,109,178,Tm,75,113,39,34,4,interior,4.830999999999904,-0.2215520760220855,-0.3702854896416312,-5.052552076021989,-5.201285489641535,5.052552076021989,5.201285489641535
69,110,179,Tm,75,113,39,35,3,interior,5.690000000000055,-0.2206334493537767,-0.10133647555891656,-5.910633449353831,-5.791336475558971,5.910633449353831,5.791336475558971
69,111,180,Tm,75,113,39,36,2,neutron_rich_edge,4.223999999999933,-0.21971656236061676,-0.24529037974703272,-4.4437165623605495,-4.469290379746965,4.4437165623605495,4.469290379746965
69,112,181,Tm,75,113,39,37,1,neutron_rich_edge,5.4490000000002965,-0.21880150825886346,-0.17087135522691455,-5.66780150825916,-5.619871355227211,5.66780150825916,5.619871355227211
69,113,182,Tm,75,113,39,38,0,neutron_rich_edge,4.1469999999999345,-0.2178883763010262,-0.1841700152708725,-4.364888376300961,-4.331170015270807,4.364888376300961,4.331170015270807
70,79,149,Yb,78,115,38,1,36,proton_rich_edge,11.035000000000082,-0.24834432236797,-1.031488091752621,-11.283344322368052,-12.066488091752703,11.283344322368052,12.066488091752703
70,80,150,Yb,78,115,38,2,35,proton_rich_edge,13.626999999999953,-0.24744043115840952,-0.4234763362159697,-13.874440431158362,-14.050476336215922,13.874440431158362,14.050476336215922
70,81,151,Yb,78,115,38,3,34,interior,10.797095600000148,-0.24653294312983576,-0.6717169254814479,-11.043628543129984,-11.468812525481596,11.043628543129984,11.468812525481596
70,82,152,Yb,78,115,38,4,33,interior,12.79934359999993,1.6386271748267802,2.771424215130395,-11.160716425173149,-10.027919384869534,11.160716425173149,10.027919384869534
70,83,153,Yb,78,115,38,5,32,interior,9.019560799999908,-2.1289577280897163,-3.3374335172236727,-11.148518528089625,-12.356994317223581,11.148518528089625,12.356994317223581
70,84,154,Yb,78,115,38,6,31,interior,10.78479080000011,0.15305145616825655,0.19424327190208146,-10.631739343831853,-10.590547528098028,10.631739343831853,10.590547528098028
70,85,155,Yb,78,115,38,7,30,interior,8.641836199999943,-0.5900821770346028,-0.1336634276855051,-9.231918377034546,-8.775499627685448,9.231918377034546,8.775499627685448
70,86,156,Yb,78,115,38,8,29,interior,10.834242199999835,-0.67495390581783,-0.8939022466035311,-11.509196105817665,-11.728144446603366,11.509196105817665,11.728144446603366
70,87,157,Yb,78,115,38,9,28,interior,8.225681500000292,-0.2144295744522111,0.26063478914967675,-8.440111074452503,-7.965046710850615,8.440111074452503,7.965046710850615
70,88,158,Yb,78,115,38,10,27,interior,10.661033499999576,-0.6411082576077121,-1.1219850415915005,-11.302141757607288,-11.783018541591076,11.302141757607288,11.783018541591076
70,89,159,Yb,78,115,38,11,26,interior,7.89522100000022,-0.3759788444303922,0.24601691840283024,-8.271199844430612,-7.649204081597389,8.271199844430612,7.649204081597389
70,90,160,Yb,78,115,38,12,25,interior,10.401018799999974,-0.5037826231891671,-0.8392081959039501,-10.904801423189141,-11.240226995903924,10.904801423189141,11.240226995903924
70,91,161,Yb,78,115,38,13,24,interior,7.742338100000097,-0.23771543438409992,0.09933454171039102,-7.980053534384197,-7.643003558289706,7.980053534384197,7.643003558289706
70,92,162,Yb,78,115,38,14,23,interior,10.058232499999804,-0.5811152209011254,-0.8082431472744531,-10.639347720900929,-10.866475647274257,10.639347720900929,10.866475647274257
70,93,163,Yb,78,115,38,15,22,interior,7.544030099999873,-0.21005329065140188,0.025951262837594413,-7.7540833906512745,-7.518078837162278,7.7540833906512745,7.518078837162278
70,94,164,Yb,78,115,38,16,21,interior,9.78961890000005,-0.49045382505765645,-0.6965571525124119,-10.280072725057707,-10.486176052512462,10.280072725057707,10.486176052512462
70,95,165,Yb,78,115,38,17,20,interior,7.354539900000191,-0.14781408964952902,-0.2851856932657313,-7.50235398964972,-7.639725593265922,7.50235398964972,7.639725593265922
70,96,166,Yb,78,115,38,18,19,interior,9.369627100000116,-0.3497445499462941,-0.2006574551906084,-9.71937164994641,-9.570284555190725,9.71937164994641,9.570284555190725
70,97,167,Yb,78,115,38,19,18,interior,7.0675233999998,-0.1748367409422542,0.0553962578064926,-7.242360140942054,-7.012127142193307,7.242360140942054,7.012127142193307
70,98,168,Yb,78,115,38,20,17,interior,9.06128200000012,-0.08906134053400194,-0.22220566432877575,-9.150343340534121,-9.283487664328895,9.150343340534121,9.283487664328895
70,99,169,Yb,78,115,38,21,16,interior,6.866965399999799,-0.02114745077723512,-0.10531042933201462,-6.888112850777034,-6.972275829331814,6.888112850777034,6.972275829331814
70,100,170,Yb,78,115,38,22,15,interior,8.459735600000158,-0.09929829408622481,-0.17477900964939863,-8.559033894086383,-8.634514609649557,8.559033894086383,8.634514609649557
70,101,171,Yb,78,115,38,23,14,interior,6.6142076000001,0.06777295679840023,0.05005901628645404,-6.5464346432016995,-6.564148583713646,6.5464346432016995,6.564148583713646
70,102,172,Yb,78,115,38,24,13,interior,8.019949400000087,-0.1444993359260991,-0.26457876017152415,-8.164448735926186,-8.284528160171611,8.164448735926186,8.284528160171611
70,103,173,Yb,78,115,38,25,12,interior,6.367100799999889,0.07496358981372708,-0.10128007751081469,-6.292137210186162,-6.468380877510704,6.292137210186162,6.468380877510704
70,104,174,Yb,78,115,38,26,11,interior,7.464594600000055,0.0086726752110593,0.13432520962999916,-7.455921924788996,-7.330269390370056,7.455921924788996,7.330269390370056
70,105,175,Yb,78,115,38,27,10,interior,5.822358099999974,0.21110952535264005,0.05936596632732716,-5.611248574647334,-5.762992133672647,5.611248574647334,5.762992133672647
70,106,176,Yb,78,115,38,28,9,interior,6.867085300000099,-0.10085463142762308,-0.04083650727326926,-6.967939931427722,-6.907921807273368,6.967939931427722,6.907921807273368
70,107,177,Yb,78,115,38,29,8,interior,5.566402899999957,-0.46389496549468845,-0.5194555556824696,-6.030297865494646,-6.085858455682427,6.030297865494646,6.085858455682427
70,108,178,Yb,78,115,38,30,7,interior,6.76205509999977,-0.2215520760220855,-0.266246507974472,-6.983607176021856,-7.028301607974242,6.983607176021856,7.028301607974242
70,109,179,Yb,78,115,38,31,6,interior,5.046529200000123,-0.2206334493537767,-0.23392645690128688,-5.267162649353899,-5.28045565690141,5.267162649353899,5.28045565690141
70,110,180,Yb,78,115,38,32,5,interior,6.226000000000113,-0.21971656236061676,-0.2501517292516908,-6.4457165623607295,-6.476151729251804,6.4457165623607295,6.476151729251804
70,111,181,Yb,78,115,38,33,4,interior,4.395999999999958,-0.21880150825886346,-0.036086466250168314,-4.614801508258822,-4.4320864662501265,4.614801508258822,4.4320864662501265
70,112,182,Yb,78,115,38,34,3,interior,5.811999999999898,-0.2178883763010262,-0.232491711033056,-6.029888376300924,-6.044491711032954,6.029888376300924,6.044491711032954
70,113,183,Yb,78,115,38,35,2,neutron_rich_edge,4.141000000000076,-0.21697725191943107,0.2543731699351852,-4.3579772519195075,-3.886626830064891,4.3579772519195075,3.886626830064891
70,114,184,Yb,78,115,38,36,1,neutron_rich_edge,5.754999999999882,-0.21606821686390276,1.76506425736072,-5.9710682168637845,-3.9899357426391617,5.9710682168637845,3.9899357426391617
70,115,185,Yb,78,115,38,37,0,neutron_rich_edge,3.8810000000000855,-0.21516134933439446,-1.6000241597181173,-4.09616134933448,-5.481024159718203,4.09616134933448,5.481024159718203
71,80,151,Lu,79,117,39,1,37,proton_rich_edge,13.604000000000042,-0.24653294312983576,1.4945219027956682,-13.850532943129878,-12.109478097204374,13.850532943129878,12.109478097204374
71,81,152,Lu,79,117,39,2,36,proton_rich_edge,11.248000000000047,-0.24562216435506912,-2.485068554253388,-11.493622164355116,-13.733068554253435,11.493622164355116,13.733068554253435
71,82,153,Lu,79,117,39,3,35,interior,12.988494599999967,-0.24470838890786695,0.9487364664242648,-13.233202988907834,-12.039758133575702,13.233202988907834,12.039758133575702
71,83,154,Lu,79,117,39,4,34,interior,9.331505399999969,-0.24379189933189593,-1.7091653297129596,-9.575297299331865,-11.040670729712929,9.575297299331865,11.040670729712929
